

				NAL :30 m Base line


Time	RVR	 MOR	RVR	MOR	BLM	Trf	 Ref(v)	PD(v)
00:00:13	2000	3000	0.98606	0.05032	2	0.04832	
00:00:23	2000	3000	0.98606	0.05032	2	0.04832	
00:00:33	2000	3000	0.98605	0.05031	2	0.04831	
00:00:43	2000	3000	0.98605	0.05031	2	0.04831	
00:00:53	2000	3000	0.98605	0.05031	2	0.04831	
00:01:03	2000	3000	0.98605	0.05031	2	0.04831	
00:01:13	2000	3000	0.98606	0.05032	2	0.04832	
00:01:23	2000	3000	0.98606	0.05032	2	0.04832	
00:01:33	2000	3000	0.98606	0.05032	2	0.04832	
00:01:43	2000	3000	0.98605	0.05031	2	0.04831	
00:01:53	2000	3000	0.98605	0.05031	2	0.04831	
00:02:03	2000	3000	0.98606	0.05032	2	0.04832	
00:02:13	2000	3000	0.98606	0.05032	2	0.04832	
00:02:23	2000	3000	0.98606	0.05032	2	0.04832	
00:02:33	2000	3000	0.98606	0.05032	2	0.04832	
00:02:43	2000	3000	0.98606	0.05032	2	0.04832	
00:02:53	2000	3000	0.98606	0.05032	2	0.04832	
00:03:03	2000	3000	0.98606	0.05032	2	0.04832	
00:03:13	2000	3000	0.98606	0.05032	2	0.04832	
00:03:23	2000	3000	0.98606	0.05032	2	0.04832	
00:03:33	2000	3000	0.98606	0.05032	2	0.04832	
00:03:43	2000	3000	0.98606	0.05032	2	0.04832	
00:03:53	2000	3000	0.98606	0.05032	2	0.04832	
00:04:03	2000	3000	0.98606	0.05032	2	0.04832	
00:04:13	2000	3000	0.98606	0.05032	2	0.04832	
00:04:23	2000	3000	0.98606	0.05032	2	0.04832	
00:04:33	2000	3000	0.98606	0.05032	2	0.04832	
00:04:43	2000	3000	0.98607	0.05033	2	0.04833	
00:04:53	2000	3000	0.98606	0.05032	2	0.04832	
00:05:03	2000	3000	0.98606	0.05032	2	0.04832	
00:05:13	2000	3000	0.98606	0.05032	2	0.04832	
00:05:23	2000	3000	0.98606	0.05032	2	0.04832	
00:05:33	2000	3000	0.98606	0.05032	2	0.04832	
00:05:43	2000	3000	0.98606	0.05032	2	0.04832	
00:05:53	2000	3000	0.98606	0.05032	2	0.04832	
00:06:03	2000	3000	0.98606	0.05032	2	0.04832	
00:06:13	2000	3000	0.98606	0.05032	2	0.04832	
00:06:23	2000	3000	0.98606	0.05032	2	0.04832	
00:06:33	2000	3000	0.98605	0.05031	2	0.04831	
