

				NAL :30 m Base line


Time	RVR	 MOR	RVR	MOR	BLM	Trf	 Ref(v)	PD(v)
00:00:17	2000	3000	0.98376	0.04739	2	0.04539	
00:00:27	2000	3000	0.98376	0.04739	2	0.04539	
00:00:37	2000	3000	0.98376	0.04739	2	0.04539	
00:00:47	2000	3000	0.98376	0.04739	2	0.04539	
00:00:57	2000	3000	0.98376	0.04739	2	0.04539	
00:01:07	2000	3000	0.98375	0.04738	2	0.04538	
00:01:17	2000	3000	0.98375	0.04738	2	0.04538	
00:01:27	2000	3000	0.98376	0.04739	2	0.04539	
00:01:37	2000	3000	0.98376	0.04739	2	0.04539	
00:01:47	2000	3000	0.98375	0.04738	2	0.04538	
00:01:57	2000	3000	0.98376	0.04739	2	0.04539	
00:02:07	2000	3000	0.98376	0.04739	2	0.04539	
00:02:17	2000	3000	0.98376	0.04739	2	0.04539	
00:02:27	2000	3000	0.98376	0.04739	2	0.04539	
00:02:37	2000	3000	0.98376	0.04739	2	0.04539	
00:02:47	2000	3000	0.98375	0.04738	2	0.04538	
00:02:57	2000	3000	0.98375	0.04738	2	0.04538	
00:03:07	2000	3000	0.98376	0.04739	2	0.04539	
00:03:17	2000	3000	0.98376	0.04739	2	0.04539	
00:03:27	2000	3000	0.98376	0.04739	2	0.04539	
00:03:37	2000	3000	0.98376	0.04739	2	0.04539	
00:03:47	2000	3000	0.98376	0.04739	2	0.04539	
00:03:57	2000	3000	0.98375	0.04738	2	0.04538	
00:04:07	2000	3000	0.98376	0.04739	2	0.04539	
00:04:17	2000	3000	0.98376	0.04739	2	0.04539	
00:04:27	2000	3000	0.98376	0.04739	2	0.04539	
00:04:37	2000	3000	0.98376	0.04739	2	0.04539	
00:04:47	2000	3000	0.98376	0.04739	2	0.04539	
00:04:57	2000	3000	0.98376	0.04739	2	0.04539	
00:05:07	2000	3000	0.98376	0.04739	2	0.04539	
00:05:17	2000	3000	0.98375	0.04738	2	0.04538	
00:05:27	2000	3000	0.98376	0.04739	2	0.04539	
00:05:37	2000	3000	0.98376	0.04739	2	0.04539	
00:05:47	2000	3000	0.98375	0.04738	2	0.04538	
00:05:57	2000	3000	0.98375	0.04738	2	0.04538	
00:06:07	2000	3000	0.98375	0.04738	2	0.04538	
00:06:17	2000	3000	0.98375	0.04738	2	0.04538	
00:06:27	2000	3000	0.98376	0.04739	2	0.04539	
00:06:37	2000	3000	0.98375	0.04738	2	0.04538	
00:06:47	2000	3000	0.98375	0.04738	2	0.04538	
00:06:57	2000	3000	0.98375	0.04738	2	0.04538	
00:07:07	2000	3000	0.98375	0.04738	2	0.04538	
00:07:17	2000	3000	0.98375	0.04738	2	0.04538	
00:07:27	2000	3000	0.98375	0.04738	2	0.04538	
00:07:37	2000	3000	0.98375	0.04738	2	0.04538	
00:07:47	2000	3000	0.98375	0.04738	2	0.04538	
00:07:57	2000	3000	0.98375	0.04738	2	0.04538	
00:08:07	2000	3000	0.98375	0.04738	2	0.04538	
00:08:17	2000	3000	0.98375	0.04738	2	0.04538	
00:08:27	2000	3000	0.98375	0.04738	2	0.04538	
00:08:37	2000	3000	0.98375	0.04738	2	0.04538	
00:08:47	2000	3000	0.98375	0.04738	2	0.04538	
00:08:57	2000	3000	0.98375	0.04738	2	0.04538	
00:09:07	2000	3000	0.98375	0.04738	2	0.04538	
00:09:17	2000	3000	0.98375	0.04738	2	0.04538	
00:09:27	2000	3000	0.98375	0.04738	2	0.04538	
00:09:37	2000	3000	0.98375	0.04738	2	0.04538	
00:09:47	2000	3000	0.98375	0.04738	2	0.04538	
00:09:57	2000	3000	0.98374	0.04737	2	0.04537	
00:10:07	2000	3000	0.98375	0.04738	3	0.04538	
00:10:17	2000	3000	0.98374	0.04737	3	0.04537	
00:10:27	2000	3000	0.98375	0.04738	4	0.04538	
00:10:37	2000	3000	0.98374	0.04737	6	0.04537	
00:10:47	2000	3000	0.98374	0.04737	7	0.04537	
00:10:57	2000	3000	0.98374	0.04737	8	0.04537	
00:11:07	2000	3000	0.98374	0.04737	9	0.04537	
00:11:17	2000	3000	0.98374	0.04737	11	0.04537	
00:11:27	2000	3000	0.98375	0.04738	12	0.04538	
00:11:37	2000	3000	0.98375	0.04738	14	0.04538	
00:11:47	2000	3000	0.98374	0.04737	15	0.04537	
00:11:57	2000	3000	0.98374	0.04737	17	0.04537	
00:12:07	2000	3000	0.98375	0.04738	19	0.04538	
00:12:17	2000	3000	0.98374	0.04737	20	0.04537	
00:12:27	2000	3000	0.98375	0.04738	22	0.04538	
00:12:37	2000	3000	0.98375	0.04738	24	0.04538	
00:12:47	2000	3000	0.98375	0.04738	25	0.04538	
00:12:57	2000	3000	0.98375	0.04738	28	0.04538	
00:13:07	2000	3000	0.98375	0.04738	28	0.04538	
00:13:17	2000	3000	0.98375	0.04738	29	0.04538	
00:13:27	2000	3000	0.98375	0.04738	30	0.04538	
00:13:37	2000	3000	0.98374	0.04737	31	0.04537	
00:13:47	2000	3000	0.98375	0.04738	31	0.04538	
00:13:57	2000	3000	0.98374	0.04737	32	0.04537	
00:14:07	2000	3000	0.98374	0.04737	32	0.04537	
00:14:17	2000	3000	0.98374	0.04737	32	0.04537	
00:14:27	2000	3000	0.98375	0.04738	32	0.04538	
00:14:37	2000	3000	0.98374	0.04737	32	0.04537	
00:14:47	2000	3000	0.98374	0.04737	32	0.04537	
00:14:57	2000	3000	0.98375	0.04738	32	0.04538	
00:15:07	2000	3000	0.98375	0.04738	33	0.04538	
00:15:17	2000	3000	0.98374	0.04737	33	0.04537	
00:15:27	2000	3000	0.98375	0.04738	34	0.04538	
00:15:37	2000	3000	0.98375	0.04738	35	0.04538	
00:15:47	2000	3000	0.98375	0.04738	36	0.04538	
