

				NAL :30 m Base line


Time	RVR	 MOR	RVR	MOR	BLM	Trf	 Ref(v)	PD(v)
00:00:12	2000	3000	0.98675	0.05128	2	0.04928	
00:00:22	2000	3000	0.98675	0.05128	2	0.04928	
00:00:32	2000	3000	0.98675	0.05128	2	0.04928	
00:00:42	2000	3000	0.98675	0.05128	2	0.04928	
00:00:52	2000	3000	0.98675	0.05128	2	0.04928	
00:01:02	2000	3000	0.98675	0.05128	2	0.04928	
00:01:12	2000	3000	0.98675	0.05128	2	0.04928	
00:01:22	2000	3000	0.98675	0.05128	2	0.04928	
00:01:32	2000	3000	0.98675	0.05128	2	0.04928	
00:01:42	2000	3000	0.98676	0.05129	2	0.04929	
00:01:52	2000	3000	0.98676	0.05129	2	0.04929	
00:02:02	2000	3000	0.98675	0.05128	2	0.04928	
00:02:12	2000	3000	0.98676	0.05129	2	0.04929	
00:02:22	2000	3000	0.98675	0.05128	2	0.04928	
00:02:32	2000	3000	0.98676	0.05129	2	0.04929	
00:02:42	2000	3000	0.98676	0.05129	2	0.04929	
00:02:52	2000	3000	0.98676	0.05129	2	0.04929	
00:03:02	2000	3000	0.98675	0.05128	2	0.04928	
00:03:12	2000	3000	0.98675	0.05128	2	0.04928	
00:03:22	2000	3000	0.98675	0.05128	2	0.04928	
00:03:32	2000	3000	0.98675	0.05128	2	0.04928	
00:03:42	2000	3000	0.98675	0.05128	2	0.04928	
00:03:52	2000	3000	0.98675	0.05128	2	0.04928	
00:04:02	2000	3000	0.98675	0.05127	2	0.04927	
00:04:12	2000	3000	0.98675	0.05128	2	0.04928	
00:04:22	2000	3000	0.98675	0.05128	2	0.04928	
00:04:32	2000	3000	0.98675	0.05128	2	0.04928	
00:04:42	2000	3000	0.98675	0.05128	2	0.04928	
00:04:52	2000	3000	0.98675	0.05128	2	0.04928	
00:05:02	2000	3000	0.98675	0.05128	2	0.04928	
00:05:12	2000	3000	0.98675	0.05128	2	0.04928	
00:05:22	2000	3000	0.98676	0.05129	2	0.04929	
00:05:32	2000	3000	0.98675	0.05128	2	0.04928	
00:05:42	2000	3000	0.98675	0.05128	2	0.04928	
00:05:52	2000	3000	0.98676	0.05129	2	0.04929	
00:06:02	2000	3000	0.98676	0.05129	2	0.04929	
00:06:12	2000	3000	0.98676	0.05129	2	0.04929	
00:06:22	2000	3000	0.98677	0.05130	2	0.04930	
00:06:32	2000	3000	0.98677	0.05130	2	0.04930	
00:06:42	2000	3000	0.98677	0.05130	2	0.04930	
00:06:52	2000	3000	0.98677	0.05130	2	0.04930	
00:07:02	2000	3000	0.98677	0.05130	2	0.04930	
00:07:12	2000	3000	0.98677	0.05130	2	0.04930	
00:07:22	2000	3000	0.98678	0.05131	2	0.04931	
00:07:32	2000	3000	0.98677	0.05130	2	0.04930	
00:07:42	2000	3000	0.98678	0.05131	2	0.04931	
00:07:52	2000	3000	0.98677	0.05130	2	0.04930	
00:08:02	2000	3000	0.98677	0.05130	3	0.04930	
00:08:12	2000	3000	0.98678	0.05131	3	0.04931	
00:08:22	2000	3000	0.98677	0.05130	4	0.04930	
00:08:32	2000	3000	0.98677	0.05130	4	0.04930	
00:08:42	2000	3000	0.98678	0.05131	4	0.04931	
00:08:52	2000	3000	0.98678	0.05131	5	0.04931	
00:09:02	2000	3000	0.98677	0.05130	5	0.04930	
00:09:12	2000	3000	0.98678	0.05131	6	0.04931	
00:09:22	2000	3000	0.98678	0.05131	6	0.04931	
00:09:32	2000	3000	0.98677	0.05130	7	0.04930	
00:09:42	2000	3000	0.98678	0.05131	7	0.04931	
